Place ID	Place Name	Place Owner	Location	Longitude	Latitude
11500	PIAGNIE STATE SCHOOL SITE	Heritage Victoria	 PIANGNIE ROAD GALAH, Mildura Rural City	142.07925	-35.08129
7856	PICKPOCKET ADIT	Heritage Victoria	HEPBURN-NEWSTEAD ROAD CLYDESDALE, HEPBURN SHIRE	144.08328	-37.16459
7855	PICKPOCKET CEMENT WORKINGS	Heritage Victoria	SARSED ROAD CLYDESDALE, HEPBURN SHIRE	144.08209	-37.16636
7857	PICKPOCKET CHINESE WATER-RACE	Heritage Victoria	1659 HEPBURN-NEWSTEAD ROAD CLYDESDALE, HEPBURN SHIRE	144.08430	-37.16732
8251	PICNIC GULLY ROAD HOUSE SITE	Heritage Victoria	JOSEPH YOUNG DRIVE HARCOURT, MOUNT ALEXANDER SHIRE	144.28622	-36.99955
6446	PICNIC GULLY ROAD QUARRY	Heritage Victoria	LANGS ROAD HARCOURT, MOUNT ALEXANDER SHIRE	144.28490	-37.00186
57003	Picton (Terrace)	Moreland City	25 Sheffield Street,Coburg, Moreland City	144.9673210	-37.7463580
12318	PIER 35 SITE	Heritage Victoria	179 LORIMER STREET FISHERMANS BEND, Melbourne City	144.90074	-37.82924
12367	PIER MILLAN SCHOOL SITE	Heritage Victoria	PIER MILAN-CHINKAPOOK ROAD PIER MILLAN, BULOKE SHIRE	142.68468	-35.24979
11646	PIG POINT SLAUGHTERYARD AND SETTLEMENT	Heritage Victoria	Baw Baw Shire, Baw Baw Shire	146.45266	-37.95007
8648	PIGDONS FARMHOUSE SITE	Heritage Victoria	OFF QUEENSCLIFF ROAD SWAN BAY, Greater Geelong City	144.64104	-38.23095
12753	PIKES HOMESTEAD	Heritage Victoria	210 VEARINGS ROAD EPPING, Whittlesea City	144.98988	-37.62574
43425	PILGRIM INN	Heritage Victoria	607-617 HIGH STREET NORTHCOTE, DAREBIN CITY	144.99	-37.76
22050	Pilkington Australia Factory and No 1 Furnace	Greater Geelong City	265 Melbourne Road NORTH GEELONG, GREATER GEELONG CITY	144.3542489	-38.1169241
1650	PILOTS COTTAGES	Heritage Victoria	60-62 & 66-68 GELLIBRAND STREET QUEENSCLIFF, Queenscliffe Borough 	144.66047	-38.27076
11953	PINCHGUT GULLY	Heritage Victoria	GOLDEN REEF ROAD DEREEL, GOLDEN PLAINS SHIRE	143.76443	-37.83173
10197	PINK CLIFFS	Heritage Victoria	 PINK CLIFFS ROAD HEATHCOTE, Greater Bendigo City	144.70515	-36.93043
5248	PINK CLIFFS HYDRAULIC GOLD SLUICING SITE	Heritage Victoria	PINK CLIFFS ROAD HEATHCOTE, Greater Bendigo City	144.70488	-36.93178
10216	PINK CLIFFS HYDRAULIC GOLD SLUICING SITE, (RED HILL 2)	Heritage Victoria	 PINK CLIFFS ROAD HEATHCOTE, Greater Bendigo City	144.70311	-36.93246
6649	PIONEER (OLD) CEMETERY, HENTY HWY, PORTLAND	Heritage Victoria	 HENTY HIGHWAY PORTLAND, Glenelg Shire	141.59738	-38.31980
5013	PIONEER AND UNION HYDRAULIC GOLD SLUICING SITE	Heritage Victoria	PIONEER MINE HISTORIC AREA MITTA MITTA and  OFF OMEO HIGHWAY MITTA MITTA, Towong Shire	147.37374	-36.54201
11012	PIONEER AND UNION SLUICING CLAIM	Heritage Victoria	PIONEER HISTORIC AREA and DISAPPOINTMENT TRACK MITTA MITTA, TOWONG SHIRE	147.37374	-36.54201
11101	PIONEER BATTERY	Heritage Victoria	 PIONEER CREEK BONANG, East Gippsland Shire	148.86916	-37.40136
12155	PIONEER BATTERY SITE	Heritage Victoria	DARTMOUTH TRACK DARTMOUTH, TOWONG SHIRE	147.76926	-36.58864
5373	PIONEER BATTERY SITE	Heritage Victoria	ON PIONEER CREEK, A TRIBUTARY OF THE BONANG RIVER BONANG, East Gippsland Shire	148.86919	-37.40132
11823	PIONEER CO	Heritage Victoria	49 LINTON-NARINGHIL ROAD LINTON, Golden Plains Shire	143.56390	-37.70022
11878	PIONEER CO	Heritage Victoria	11 HUGGINS ROAD DURHAM LEAD, GOLDEN PLAINS SHIRE	143.87841	-37.70555
12604	PIONEER DSW 1	Heritage Victoria	314-416 MIDDLE ROAD RAVENHALL, MELTON SHIRE	144.72127	-37.79069
6339	PIONEER FOUNDRY	Heritage Victoria	64 PERCY STREET PORTLAND, Glenelg Shire	141.60412	-38.34719
11857	PIONEER G.M.	Heritage Victoria	TWENTY ACRE LANE ILLABAROOK, Golden Plains Shire	143.63543	-37.83178
10875	PIONEER MINE	Heritage Victoria	HAWTHORN LANE BRIGHT, ALPINE SHIRE	146.96542	-36.73986
11006	PIONEER MINE	Heritage Victoria	DISAPPOINTMENT TRACK MITTA MITTA, TOWONG SHIRE	147.37374	-36.54201
108532	Pioneer Park including the Former Lord Nelson Mine Site & Dam	Northern Grampians Shire	Dundas Street ST ARNAUD, NORTHERN GRAMPIANS SHIRE	143.26036	-36.61644
670	PIPE MAKERS PARK COMPLEX	Heritage Victoria	 VAN NESS AVENUE MARIBYRNONG, Maribyrnong City	144.89456	-37.77625
1287	PIPE ORGAN	Heritage Victoria	OUR SAVIOUR LUTHERAN CHURCH 646-648 BURWOOD HIGHWAY KNOXFIELD, Knox City	145.25700	-37.87656
1288	PIPE ORGAN	Heritage Victoria	ST AUGUSTINES ANGLICAN CHURCH, SULLIVANS STREET INGLEWOOD, Loddon Shire	143.87004	-36.57305
13728	PIPEMAKER'S PARK SWING BASIN	Heritage Victoria	2 VAN NESS AVENUE MARIBYRNONG, MARIBYRNONG CITY	144.895	-37.7731
13801	PIRATE PIER	Heritage Victoria	 BEACH STREET PORT MELBOURNE, Port Phillip City	144.934	-37.8415
647	PIRRA HOMESTEAD	Heritage Victoria	108-112 WINDERMERE ROAD LARA, GREATER GEELONG CITY	144.41010	-38.00877
12319	PIRRO STATE SCHOOL SITE	Heritage Victoria	298 PIRRO ROAD TEMPY, YARRIAMBIACK SHIRE	142.49350	-35.28094
924	PIRRON YALLOCK RAILWAY STATION COMPLEX	Heritage Victoria	PENSHURST-WARRNAMBOOL ROAD PIRRON YALLOCK, Colac-Otway Shire	143.42148	-38.36463
13123	PISE AND STONE STRUCTURE BENDIGO MINING NL FEATURE 101	Heritage Victoria	20-28 MACCULLAGH STREET MAIDEN GULLY, Greater Bendigo City	144.25913	-36.78681
13152	PISE HOUSE SITE BENDIGO MINING NL FEATURE 1	Heritage Victoria	DIAMOND HILL ROAD KANGAROO FLAT, GREATER BENDIGO CITY	144.26	-36.80
11925	PITFIELD PROPRIETARY CO NO.1	Heritage Victoria	PITFIELD-CRESSY ROAD PITFIELD, Golden Plains Shire	143.61023	-37.83194
12118	PITFIELD PROPRIETARY CO NO.2	Heritage Victoria	2 PITFIELD-CRESSY ROAD and PITFIELD-CRESSY ROAD PITFIELD, Golden Plains Shire	143.61023	-37.83194
12117	PITFIELD PROPRIETARY CO NO.2 (OLD)	Heritage Victoria	2 PITFIELD CRESSY ROAD and PITFIELD CRESSY ROAD PITFIELD, Golden Plains Shire	143.61023	-37.83194
12119	PITFIELD PROPRIETARY CO NO.3	Heritage Victoria	2 PITFIELD-CRESSY ROAD and PITFIELD-CRESSY ROAD PITFIELD, Golden Plains Shire	143.61023	-37.83194
12120	PITFIELD PROPRIETARY CO NO.4	Heritage Victoria	2 PITFIELD-CRESSY ROAD and PITFIELD-CRESSY ROAD PITFIELD, Golden Plains Shire	143.61023	-37.83194
12121	PITFIELD PROPRIETARY CO NO.5	Heritage Victoria	2 PITFIELD-CRESSY ROAD and PITFIELD-CRESSY ROAD PITFIELD, Golden Plains Shire	143.61023	-37.83194
11914	PITFIELD QUARTZ AND CEMENT CO (NEW MOON)	Heritage Victoria	PITFIELD-CRESSY ROAD PITFIELD, Golden Plains Shire	143.61689	-37.83983
12005	PITFIELDS CONSOLS CO	Heritage Victoria	239 ILLABAROOK-PITFIELD ROAD ILLABAROOK, Golden Plains Shire	143.61465	-37.80627
607	PLAISTOW HOMESTEAD AND STORE	Heritage Victoria	JOYCES CREEK, NEWSTEAD, Mount Alexander Shire	143.98037	-37.10053
6582	PLANE CRASH SITE	Heritage Victoria	PLANE TRACK BAW BAW, BAW BAW SHIRE	146.44767	-37.85534
14119	PLANK ROAD QUEENSCLIFF	Heritage Victoria	WHARF STREET  QUEENSCLIFF, QUEENSCLIFFE BOROUGH	144.66482	-38.26510
21991	Plaque commemorating the separation of Vic. from N.S.W. 	Greater Geelong City	 Moorabool Street GEELONG, Greater Geelong City	144.3593280	-38.1503580
21996	Plaque Memorial to Moorabool Street Wharf	Greater Geelong City	 Moorabool Street GEELONG, Greater Geelong City	144.3593280	-38.1503580
20474	Plaque, Geelong Post Office	Greater Geelong City	83 Ryrie Street GEELONG, Greater Geelong City	144.3570580	-38.1483280
6820	PLEASANT CREEK GOLD DISCOVERY	Heritage Victoria	WESTERN HIGHWAY DEEP LEAD, Northern Grampians Shire	142.71226	-37.00889
113169	Pleasant Creek Hospital, Western Highway, STAWELL	Northern Grampians Shire	Western Highway STAWELL, NORTHERN GRAMPIANS SHIRE	142.76493	-37.06412
6818	PLEASANT CREEK VILLAGE MEMORIAL	Heritage Victoria	GRAMPIANS ORAD ILLAWARRA, Northern Grampians Shire	142.73018	-37.05935
12811	PLENTY BRIDGE HOTEL & TOLL HOUSE	Heritage Victoria	2 MAIN ROAD LOWER PLENTY, BANYULE CITY	145.10732	-37.73067
14013	PLENTY RISE DRY STONE WALL	Heritage Victoria	1555 PLENTY ROAD MERNDA, WHITTLESEA CITY	145.09951	-37.59240
6547	PLENTY RIVER FLUME	Heritage Victoria	620 BRIDGE INN ROAD MERNDA, Whittlesea City	145.10021	-37.60796
14427	PLENTY RIVER FORD HI	Heritage Victoria	730 MASONS ROAD MERNDA, WHITTLESEA CITY	145.11202	-37.59006
10400	PLENTY ROAD BLUESTONE WEIR	Heritage Victoria	880-912 PLENTY ROAD RESERVOIR, Darebin City	145.04048	-37.72269
13059	PLENTY ROAD DOMESTIC SITE 1	Heritage Victoria	8 WEALTHILAND DRIVE MILL PARK, WHITTLESEA CITY	145.08151	-37.65405
11534	PLENTY ROAD HOUSE RUINS	Heritage Victoria	Whittlesea City, Whittlesea City	145.65756	-37.63456
43459	PLENTY ROAD RESIDENCE	Heritage Victoria	596-598 PLENTY ROAD PRESTON, DAREBIN CITY	145.01	-37.73
1148	PLOUGH INN AND STABLES	Heritage Victoria	55 BEECHWORTH ROAD TARRAWINGEE, Wangaratta Rural City	146.45133	-36.38954
6223	PLOUGHED FIELD (NORTH BLUFF)	Heritage Victoria	 BENTINCK STREET PORTLAND, Glenelg Shire	141.60708	-38.34295
12287	PLOVER PLAINS HOMESTEAD RUINS	Heritage Victoria	350 KONAGADERRA ROAD OAKLANDS JUNCTION, HUME CITY	144.84636	-37.52272
34404	PLUMPTON ROAD, DIGGER'S REST, HOUSE SITE	Heritage Victoria	209-247 PLUMPTON ROAD DIGGERS REST, Melton Shire	144.71580	-37.63836
8591	PLYMOUTH BRETHREN CHURCH AND BLACKSMITH SITE	Heritage Victoria	331 EAGLES ROAD HARCOURT, MOUNT ALEXANDER SHIRE	144.26945	-36.97055
6395	POINT CASTRIES - ROAD C0NSTRUCTION CAMP	Heritage Victoria	690 GREAT OCEAN ROAD EASTERN VIEW, Surf Coast Shire	144.03205	-38.48240
925	POINT COOK HOMESTEAD AND STABLES	Heritage Victoria	HOMESTEAD ROAD, POINT COOK WERRIBEE SOUTH, Wyndham City	144.79218	-37.92512
12657	POINT COOK IRRIGATION CHANNEL	Heritage Victoria	 SNEYDES ROAD AND AVIATION ROAD POINT COOK, Wyndham City	144.73998	-37.90398
13919	POINT GELLIBAND ROCK GRAFFITTI	Heritage Victoria	 ESPLANADE WILLIAMSTOWN, Hobsons Bay City	144.894	-37.8677
8846	POINT GELLIBRAND	Heritage Victoria	BATTERY ROAD WILLIAMSTOWN, HOBSONS BAY CITY	144.91463	-37.86531
22455	Point Gellibrand Heritage Precinct	Hobsons Bay City	Kanowna Street and Hamner Street and Ann Street and Morris Street WILLIAMSTOWN, Hobsons Bay City	144.9039340	-37.8700150
14973	Point Gellibrand Lighthouse (former)	Hobsons Bay City	6-18  Battery Road WILLIAMSTOWN, Hobsons Bay City	144.9116848	-37.8661269
13953	POINT GELLIBRAND QUARANTINE CAMP AND CEMETERY	Heritage Victoria	 RAILWAY TERRACE WILLIAMSTOWN, Hobsons Bay City	144.906	-37.8682
13929	POINT GELLIBRAND QUARRY	Heritage Victoria	 RAILWAY TERRACE WILLIAMSTOWN, Hobsons Bay City	144.906	-37.8682
111689	Point Henry Maritime Heritage Precinct	Heritage Victoria	POINT HENRY ROAD MOOLAP, GREATER GEELONG CITY		
111678	POINT HENRY WEST HARD AND RUBBISH TIP	Heritage Victoria	PONT HENRY ROAD MOOLAP, GREATER GEELONG CITY	144.42017	-38.13986
4945	POINT HICKS LIGHTSTATION	Heritage Victoria	LIGHTHOUSE TRACK TAMBOON, East Gippsland Shire	149.27585	-37.79800
7597	POINT LILLIAS H1 - HOUSE SITE	Heritage Victoria	DANDOS ROAD AVALON, GREATER GEELONG CITY	144.44438	-38.09045
7598	POINT LILLIAS H2 - BREAKWATER	Heritage Victoria	DANDOS ROAD AVALON, GREATER GEELONG CITY	144.45037	-38.08618
7599	POINT LILLIAS H3 - WINDBREAK	Heritage Victoria	DANDOS ROAD AVALON, GREATER GEELONG CITY	144.45061	-38.08306
7600	POINT LILLIAS H4 - MARKERS	Heritage Victoria	DANDOS ROAD AVALON, GREATER GEELONG CITY	144.45181	-38.08322
7601	POINT LILLIAS H5 - BLUESTONE QUARRY	Heritage Victoria	DANDOS ROAD AVALON, GREATER GEELONG CITY	144.44493	-38.09119
1693	POINT LONSDALE LIGHTHOUSE	Heritage Victoria	2 POINT LONSDALE ROAD POINT LONSDALE, Queenscliffe Borough 	144.61360	-38.29092
27435	POINT NEPEAN BLUESTONE FOUNDATIONS	Heritage Victoria	BOGLE ROAD, POINT NEPEAN	144.68994	-38.31323
27437	POINT NEPEAN COTTAGE 1	Heritage Victoria	OCHILTREE ROAD, POINT NEPEAN	144.69117	-38.31658
27436	POINT NEPEAN COTTAGE 2	Heritage Victoria	COLES TRACK, POINT NEPEAN	144.68848	-38.31240
3256	POINT NEPEAN DEFENCE AND QUARANTINE PRECINCT	Heritage Victoria	 POINT NEPEAN ROAD PORTSEA, Mornington Peninsula Shire	144.69219	-38.30542
30212	POINT NEPEAN HISTORIC TIP 1	Heritage Victoria	BUTLER'S TRACK (NORTH OF INTERSECTION) PORTSEA, Mornington Peninsula Shire	144.68829	-38.32008
30221	POINT NEPEAN HISTORIC TIP 2	Heritage Victoria	BUTLER'S TRACK (WEST OF INTERSECTION) PORTSEA, Mornington Peninsula Shire	144.68716	-38.31504
12214	POINT NEPEAN JETTY	Heritage Victoria	250 OCEAN BEACH ROAD SORRENTO, MORNINGTON PENINSULA SHIRE	144.839	-38.4004
27416	POINT NEPEAN LIMESTONE QUARRY	Heritage Victoria	POINT NEPEAN	144.69665	-38.31421
27431	POINT NEPEAN LOADING RAMP	Heritage Victoria	DUNSON DRIVE, POINT NEPEAN	144.68621	-38.31556
27434	POINT NEPEAN RUBBISH SCATTER 1	Heritage Victoria	OCHILTREE ROAD, POINT NEPEAN	144.68988	-38.31739
30228	POINT NEPEAN UNIVERSAL CARRIERS	Heritage Victoria	MORNINGTON PENINSULA NATIONAL PARK and BUTLER'S TRACK and OCEAN BEACH ROAD PORTSEA, MORNINGTON PENINSULA SHIRE	144.68	-38.31
8612	POINT WILSON 1 - SHEPHERD'S COTTAGE	Heritage Victoria	905 DANDOS ROAD POINT WILSON, GREATER GEELONG CITY	144.51389	-38.06678
7591	POINT WILSON 2 - WESTERN HOMESTEAD	Heritage Victoria	510 DANDOS ROAD AVALON, GREATER GEELONG CITY	144.47057	-38.06831
7592	POINT WILSON 3 - HOMESTEAD	Heritage Victoria	510 DANDOS ROAD AVALON, GREATER GEELONG CITY	144.48525	-38.07224
6394	POINT WILSON 4 - WALSH'S HOMESTEAD	Heritage Victoria	 DANDOS ROAD AVALON, Greater Geelong City	144.47833	-38.07479
7593	POINT WILSON 5 - QUARRY	Heritage Victoria	 DANDOS ROAD AVALON, Greater Geelong City	144.47827	-38.07659
8613	POINT WILSON 6	Heritage Victoria	Greater Geelong City, Greater Geelong City	144.51523	-38.06206
8614	POINT WILSON 7	Heritage Victoria	905 DANDOS ROAD POINT WILSON, GREATER GEELONG CITY	144.50782	-38.07902
8631	POINT WILSON DRY STONE WALLS 1	Heritage Victoria	510 and 570 DANDOS ROAD LARA, Greater Geelong City	144.49436	-38.07227
7605	POINT WILSON DRY STONE WALLS 2	Heritage Victoria	510 DANDOS ROAD LARA, GREATER GEELONG CITY	144.48762	-38.06958
7594	POINT WILSON JETTIES	Heritage Victoria	DANDOS ROAD AVALON, GREATER GEELONG CITY	144.48276	-38.07849
6230	POLICE COTTAGE	Heritage Victoria	1 BLIGH STREET PORTLAND, Glenelg Shire	141.60834	-38.35219
798	POLICE GARAGE	Heritage Victoria	357-375 RUSSELL STREET MELBOURNE, Melbourne City	144.96536	-37.80804
10089	POLICE GARAGE	Heritage Victoria	RUSSELL STREET MELBOURNE, MELBOURNE CITY	144.96536	-37.80805
31321	POLICE HEADQUARTERS (FORMER)	Banyule City	7 Jika Street HEIDELBERG, Banyule City	144.9667400	-37.8085200
799	POLICE HEADQUARTERS COMPLEX	Heritage Victoria	336-376 RUSSELL STREET MELBOURNE, Melbourne City	144.96651	-37.80821
108560	Police Lock Up, Jennings Street (rear St Arnaud Court House), ST ARNAUD	Northern Grampians Shire	Jennings Street (rear St Arnaud Court House) ST ARNAUD, NORTHERN GRAMPIANS SHIRE	143.26036	-36.61644
686	POLICE MEMORIAL	Heritage Victoria	 HIGH STREET and  HIGHETT STREET MANSFIELD, Mansfield Shire	146.08809	-37.05212
6208	POLICE OFFICE	Heritage Victoria	32 BENTINCK STREET PORTLAND, Glenelg Shire	141.60660	-38.35127
6210	POLICE OFFICERS QUARTERS	Heritage Victoria	34 BENTINCK STREET PORTLAND, Glenelg Shire	141.60646	-38.35090
687	POLICE STABLES	Heritage Victoria	5 CURIA STREET MANSFIELD, Mansfield Shire	146.08671	-37.05290
44385	Police Station	Greater Geelong City	17-19 Eversley Street Drysdale, Greater Geelong City	144.5695640	-38.1747930
215	POLICE STATION	Heritage Victoria	334-344 DRUMMOND STREET CARLTON, Melbourne City	144.96923	-37.79815
60508	Police Station (former)	Moreland City	91 Pearson Street,Brunswick, Moreland City	144.9494499	-37.7640985
619	POLICE STATION AND FORMER COURT HOUSE	Heritage Victoria	186-190 HIGH STREET KEW, Boroondara City	145.03178	-37.80671
3454	POLICE STATION AND LOCK-UP	Heritage Victoria	30 WELLINGTON STREET FLEMINGTON, Moonee Valley City	144.93225	-37.78526
48	POLICE STATION AND OLD LOCK-UP	Heritage Victoria	119 MAIN STREET BACCHUS MARSH, Moorabool Shire	144.43592	-37.67601
22281	Police Station, Sergeant and Watch house Keeper Quarters (former)	Hobsons Bay City	8-10 Thompson Street WILLIAMSTOWN, Hobsons Bay City	144.9044790	-37.8645720
8346	POLLARDS TAILINGS DUMP	Heritage Victoria	BELLS REEF ROAD MALDON, MOUNT ALEXANDER SHIRE	144.08462	-36.98081
14368	POLLY WOODSIDE	Heritage Victoria	SOUTH WHARF, MELBOURNE CITY	144.95316	-37.82454
7124	POMEROY MINE	Heritage Victoria	 BROOMFIELD ROAD CRESWICK, Hepburn Shire	143.88385	-37.40745
1586	PONTVILLE	Heritage Victoria	16-20 WEBSTERS ROAD TEMPLESTOWE, Manningham City	145.16623	-37.73968
10332	PONTVILLE	Heritage Victoria	16 BRIAR LANE and 1C HOMESTEAD ROAD TEMPLESTOWE, Manningham City	145.16623	-37.73968
6620	POOLAIJELO LANE CHARCOAL KILN, LANGKOOP	Heritage Victoria	 POOLAIJELO LANE LANGKOOP, West Wimmera Shire	141.17801	-37.09136
7579	POOLES GULLY DAM EUCY DISTILLERY	Heritage Victoria	CAHILL ROAD WEDDERBURN, LODDON SHIRE	143.63380	-36.39265
7578	POOLES GULLY DAM PUDDLER	Heritage Victoria	CAHILL ROAD WEDDERBURN, LODDON SHIRE	143.63380	-36.39265
10487	POOR MAN'S GULLY PUDDLER	Heritage Victoria	REEDY LAKE ROAD WHROO, Campaspe Shire	145.02755	-36.65397
30942	Poowong Pioneer Chapel	South Gippsland Shire	35 Nyora Road  POOWONG, South Gippsland Shire	145.7057502	-38.2770723
8628	POPES EYE FORT	Heritage Victoria	Unincorporated, Unincorporated	144.69882	-38.27666
8347	PORCUPINE FLAT DREDGE	Heritage Victoria	BENDIGO-MALDON ROAD MALDON, MOUNT ALEXANDER SHIRE	144.09691	-36.98470
5599	PORCUPINE HILL RAILWAY PRECINCT (MURRAY VALLEY RAILWAY, MELBOURNE TO ECHUCA)	Heritage Victoria	FOGARTY GAP ROAD RAVENSWOOD SOUTH, Mount Alexander Shire	144.24487	-36.96658
8581	PORCUPINE HILL SHEPHERD'S HUT RUIN	Heritage Victoria	SYMES ROAD HARCOURT NORTH, MOUNT ALEXANDER SHIRE	144.24708	-36.97882
8588	PORCUPINE INN	Heritage Victoria	SYMES ROAD HARCOURT, MOUNT ALEXANDER SHIRE	144.23863	-36.95990
10870	POREPUNKAH BAKERY	Heritage Victoria	OVENS HIGHWAY POREPUNKAH, ALPINE SHIRE	146.91196	-36.70286
10872	POREPUNKAH BRIDGE	Heritage Victoria	6987 GREAT ALPINE ROAD POREPUNKAH, ALPINE SHIRE	146.91166	-36.70133
10838	PORT ALBERT CHANNEL	Heritage Victoria	Wellington Shire, Wellington Shire	146.67694	-38.70974
2352	PORT ALBERT MARITIME MUSEUM	Heritage Victoria	TARRAVILLE ROAD PORT ALBERT, WELLINGTON SHIRE	146.69308	-38.67141
10832	PORT ALBERT POWDER MAGAZINE	Heritage Victoria	PIER STREET PORT ALBERT, WELLINGTON SHIRE	146.70007	-38.66895
6465	PORT ARLINGTON WATER STORAGE TANK	Heritage Victoria	162 TOWER ROAD PORTARLINGTON, GREATER GEELONG CITY	144.64299	-38.12957
11687	PORT ARTHUR CO	Heritage Victoria	LINTON-PIGGOREET ROAD PIGGOREET, Golden Plains Shire	143.62602	-37.73366
2387	PORT FAIRY COURT HOUSE	Heritage Victoria	30 GIPPS STREET PORT FAIRY, Moyne Shire	142.23978	-38.38759
117227	PORT FAIRY-HAMILTON ROAD BRIDGE & FORMER ROAD	Heritage Victoria	1708 PORT FAIRY-HAMILTON ROAD PORT FAIRY, MOYNE SHIRE	142.14304	-38.26903
13802	PORT MELBOURNE BALLAST MOUNDS	Heritage Victoria	PORT PHILLIP BAY, UNINCORPORATED	144.949	-37.8479
28768	PORT MELBOURNE CHANNEL DUMPED ROCK & ARTEFACTS	Heritage Victoria	SOUTH CHANNEL MELBOURNE, Melbourne City	144.92417	-37.94444
13659	PORT MELBOURNE COMPASS ADJUSTING BUOYS	Heritage Victoria	 WEBB DOCK PORT MELBOURNE, Port Phillip City	144.91	-37.84
928	PORT MELBOURNE COURT HOUSE, POLICE STATION AND LOCK-UP	Heritage Victoria	113-119 and 111 BAY STREET and  GRAHAM STREET PORT MELBOURNE, Port Phillip City	144.94016	-37.84032
13822	PORT MELBOURNE LEAD LIGHTS AND ACCESS JETTY	Heritage Victoria	 BEACON VISTA ROAD PORT MELBOURNE, Port Phillip City	144.92	-37.84
13823	PORT MELBOURNE MISSION TO SEAMEN (1937+)	Heritage Victoria	BEACH STREET and SWALLOW STREET PORT MELBOURNE, PORT PHILLIP CITY	144.931	-37.84
13824	PORT MELBOURNE MISSION TO SEAMEN - POST 1860-1937	Heritage Victoria	BEACH STREET and NOTT STREET PORT MELBOURNE, PORT PHILLIP CITY	144.931	-37.8403
4788	PORT MELBOURNE RAILWAY STATION	Heritage Victoria	98A BEACH STREET PORT MELBOURNE, Port Phillip City	144.93252	-37.84087
13831	PORT MELBOURNE SAILING CLUB MOORINGS	Heritage Victoria	 BEACH STREET PORT MELBOURNE, Port Phillip City	144.934	-37.8415
13866	PORT MELBOURNE SUBMARINE MINING COMPANY JETTY	Heritage Victoria	 PICKLES STREET and 101-204 BEACH STREET PORT MELBOURNE, Melbourne City, Port Phillip City	144.933	-37.8405
13905	PORT MELBOURNE TO ST KILDA SEAWALL AND PROMENADE	Heritage Victoria	 BEACONSFIELD PARADE PORT MELBOURNE and  BEACONSFIELD PARADE ST KILDA, Port Phillip City	144.973	-37.8618
35018	PORT MELBOURNE UNIDENTIFIED CONCRETE STRUCTURE/PIER	Heritage Victoria	PORT MELBOURNE, Port Phillip City		
9784	PORT OF MELBOURNE AUTHORITY BUILDING (FORMER)	Heritage Victoria	29-31 MARKET STREET MELBOURNE, Melbourne City	144.96042	-37.81863
7290	PORT PHILLIP COMPANY	Heritage Victoria	 STATION FLAT ROAD CLUNES, Hepburn Shire	143.78414	-37.28864
23463	PORT PHILLIP MILLS WHARF	Heritage Victoria	BETWEEN DYNON RD AND BUNBURY ST FOOTSCRAY, MARIBYRNONG CITY	144.905	-37.8032
1033	PORT VIEW HOUSE	Heritage Victoria	153 CECIL STREET SOUTH MELBOURNE, Port Phillip City	144.95826	-37.83318
13036	PORT WELSHPOOL LONG JETTY	Heritage Victoria	 PORT WELSHPOOL ROAD PORT WELSHPOOL, South Gippsland Shire	146.45245	-38.70268
10773	PORTA'S SAWMILL	Heritage Victoria	Baw Baw Shire, Baw Baw Shire	146.19367	-37.79806
21563	Portarlington - Flour Mill including interior	Greater Geelong City	7 Turner Court PORTARLINGTON, Greater Geelong City	144.6476350	-38.1134580
21550	Portarlington Cemetery	Greater Geelong City	32 Smythe Street PORTARLINGTON, Greater Geelong City	144.6433017	-38.1196960
44029	PORTARLINGTON JETTY	Heritage Victoria	HARDING STREET PORTARLINGTON, GREATER GEELONG CITY	144.65	-38.11
933	PORTARLINGTON MILL	Heritage Victoria	7 TURNER COURT PORTARLINGTON, Greater Geelong City	144.64763	-38.11375
21606	Portarlington Primary School	Greater Geelong City	100 Newcombe Street PORTARLINGTON, Greater Geelong City	144.6547575	-38.1152592
112743	Portland Bakery, 79-81 Percy Street	Glenelg Shire	79-81 Percy Street PORTLAND, GLENELG SHIRE	141.60372	-38.34637
120288	Portland Battery	Glenelg Shire	Victoria Parade PORTLAND, GLENELG SHIRE	141.6203	-38.35676
6215	PORTLAND BAY INN	Heritage Victoria	43 BENTINCK STREET PORTLAND, Glenelg Shire	141.60583	-38.35038
